Ending Spin,Theta,Collision Count,Min Adiabaticity
0.9711817863476808,52.904389353954606,19,0.2772588836691778
0.9979049199124371,16.616817743794464,4,0.23943652949211672
0.9949435714667813,29.245199140085113,8,0.3662254565996355
0.9933463934966233,4.56378439366765,1,0.292525570467072
0.9903909024038515,23.218075919069545,8,0.18823719413238685
0.9764070146315118,43.05726091620545,13,0.4211161235666381
0.995988544357385,42.734299823349,13,0.5432505619506403
0.9853877102263572,36.217029418814946,11,0.30922388158372294
0.9237353364060604,48.62548609577827,17,0.3439538736037905
0.9819392169496214,41.648104375863014,13,0.38424696860680385
0.8617021292509509,50.787989132596785,17,0.44285718833580623
0.9453425069332095,40.61627430586193,12,0.3630409513510762
0.8488651546704078,46.10517617678686,15,0.3320735378294408
0.9820852534180952,38.30359126152381,13,0.37407189767485854
0.9753592987352129,31.35184392132616,11,0.28372228195527316
0.9155690484206085,49.091115046367634,16,0.3368183532935152
0.9947076554111305,30.168236232512214,9,0.2982482721825852
0.9843790556543618,42.93848375879146,13,0.39730274163828655
0.9383010978717521,51.82706396729003,17,0.33077835845251014
0.9912188706899566,33.80413393162566,11,0.39981895822262825
0.9449449641108906,43.96133142608748,18,0.3850408304917795
0.9930400445367222,7.511476343279806,2,0.2331981974413781
0.9629892810987768,36.511288364434755,12,0.24308017713330257
0.9994282432694502,10.8582587073919,3,0.27393213562071034
0.9907668257513855,21.947399808767436,6,0.31756383817971207
0.9632835638555864,42.664216011690556,14,0.41086793934382443
0.9814709589419386,42.128448024448005,14,0.42938278297866767
0.9330180064098558,41.8842261567503,12,0.3649540469721484
0.9981013251110734,30.18752727577143,9,0.2890804131027867
0.9949996512346129,24.07671475540387,7,0.2466217639554642
0.9524532528707754,31.707450997928415,8,0.2553279091749881
0.9973296977132508,14.297902645758853,3,0.27815862703371175
0.9571649255284771,37.12295544058965,12,0.2744923984446776
0.9977798071259465,15.450170359240342,5,0.3208146885673993
0.9960940585965015,49.62689363790906,19,0.3937113875676757
0.9898967603386294,14.294809030502867,4,0.3688270169452235
0.953620848515822,49.68473164920109,17,0.4554050253095102
0.9517281972794548,39.731405462051924,11,0.32574367379286434
0.7720687654688024,49.318575917732744,16,0.3639434952890177
0.9727531466957156,38.22121057105364,15,0.3959150836597375
0.9871733901424523,29.339029167299046,12,0.2675206304358446
0.9744921794974444,22.95134869193794,7,0.3609429645218676
0.9464900847021641,21.770121476509168,9,0.3643619939688846
0.9743484917937699,47.22759671936498,19,0.3509170667999181
0.9899202223155252,34.363998242996466,9,0.2814270453507285
0.8951334053589136,48.93830287075956,16,0.33015782083659856
0.9959705486488326,32.48706083984996,11,0.2596449059193827
0.8965675479802615,51.911797964840055,18,0.38992754821139103
0.9765658918878508,16.6411649682631,4,0.2277798076500425
0.947644153266552,25.625743732687724,11,0.2754260975764817
0.9999102902259523,18.905873471655603,6,0.31715746757979557
0.958829010099717,43.68313480907389,13,0.3415005950916581
0.9977567539736526,16.553977253312016,4,0.32731827480871745
0.9902179782198034,48.00885543130153,17,0.3459371019657697
0.993646610893099,18.407959920594816,5,0.36246416174560475
0.9689771534551465,28.150536464013598,8,0.2647599802781268
0.9926722155104818,36.876373102929364,10,0.37715516964452417
0.9309555022926865,33.22631058087397,9,0.41067362464820517
0.9747524880027331,22.486028469229606,6,0.31881933863853507
0.9294974045303,52.42175872784343,24,0.3897467148471613
0.9986497020371646,17.270810026226606,4,0.15921994808317527
0.989195250913834,21.64885278509867,5,0.3588989018315308
0.9562530521749435,25.83624040600571,7,0.2838066362378351
0.9514658843822513,49.24893765242477,81,0.47198838256459014
0.9503406563934239,27.742560872433913,10,0.3364241993283083
0.9380027125513927,45.75117567096146,18,0.3546018729174664
0.998482758498392,27.275649326527567,7,0.31833707664681093
0.9916118686794652,26.01513574387711,7,0.23605853347475778
0.934889080767122,50.94881207211909,29,0.2717382754750011
0.9771152778368394,26.49698755942595,11,0.26394965575179424
0.8709841285051307,39.56643529221103,11,0.2360024191158851
0.9939913494334962,22.108667688822205,7,0.2959164952635734
0.9526021559604863,35.37758271983805,11,0.30683070598306
0.9985748815656659,34.75704406271548,10,0.3463805217101877
0.978976182079098,49.34102844524426,22,0.32852967322154036
0.9815408447402535,47.49200194707492,16,0.3841309038727616
0.9929018743490008,19.90574757586901,7,0.2499358469630601
